!CSV A.01.01
!Keysight Technologies,N5242B,US61255121,A.15.50.07
!Date: Friday, October 24, 2025 15:17:39
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),PwrMain(DB),PwrMain(DEG),IM3(DB),IM3(DEG),OIP3(DB),OIP3(DEG),IIP3(DB),IIP3(DEG)
1356185000,-19.120119,0,-45.998409,0,3.8790853,0,12.905319,0
1361680000,-19.099512,0,-46.179512,0,3.9902442,0,13.014741,0
1367175000,-19.072214,0,-46.319054,0,4.0873141,0,13.111843,0
1372670000,-19.060301,0,-46.427731,0,4.1535649,0,13.18153,0
1378165000,-19.059847,0,-45.675224,0,3.7777665,0,12.802616,0
1383660000,-19.071537,0,-45.412888,0,3.6349061,0,12.658827,0
1389155000,-19.069975,0,-45.898735,0,3.8793933,0,12.90652,0
1394650000,-19.049393,0,-46.196922,0,4.0490685,0,13.076659,0
1400145000,-19.04273,0,-46.367245,0,4.1408911,0,13.17067,0
1405640000,-19.060368,0,-46.087612,0,3.9834385,0,13.015106,0
1411135000,-19.093557,0,-45.534122,0,3.6735053,0,12.704926,0
1416630000,-19.120375,0,-45.662689,0,3.7109692,0,12.744645,0
1422125000,-19.113815,0,-45.9412,0,3.8567841,0,12.894117,0
1427620000,-19.0868,0,-46.276566,0,4.0514836,0,13.093381,0
1433115000,-19.058498,0,-46.246376,0,4.0646896,0,13.109747,0
1438610000,-19.046556,0,-45.770748,0,3.8388162,0,12.884087,0
1444105000,-19.054916,0,-45.736553,0,3.8133605,0,12.860434,0
1449600000,-19.062101,0,-45.860851,0,3.8683248,0,12.917321,0
1455095000,-19.066366,0,-46.068169,0,3.9677179,0,13.021148,0
1460590000,-19.072475,0,-46.324963,0,4.0900059,0,13.152455,0
1466085000,-19.074568,0,-46.065716,0,3.9582906,0,13.02562,0
1471580000,-19.082092,0,-45.751381,0,3.7935989,0,12.866735,0
1477075000,-19.092916,0,-45.830658,0,3.8224127,0,12.903015,0
1482570000,-19.097958,0,-45.717495,0,3.7607911,0,12.842559,0
1488065000,-19.10483,0,-45.739967,0,3.7651546,0,12.850482,0
1493560000,-19.101688,0,-46.092495,0,3.9445591,0,13.034694,0
1499055000,-19.084978,0,-46.302162,0,4.0661035,0,13.157117,0
1504550000,-19.066223,0,-46.422638,0,4.1450939,0,13.238831,0
1510045000,-19.064255,0,-46.349014,0,4.1102524,0,13.205641,0
1515540000,-19.058273,0,-46.200829,0,4.04214,0,13.137695,0
1521035000,-19.078205,0,-45.868729,0,3.8561592,0,12.952053,0
1526530000,-19.098627,0,-45.640751,0,3.7217493,0,12.819931,0
1532025000,-19.09549,0,-45.673393,0,3.7412066,0,12.843128,0
1537520000,-19.070412,0,-46.39072,0,4.1249495,0,13.234086,0
1543015000,-19.044641,0,-46.299969,0,4.1053419,0,13.219412,0
1548510000,-19.061768,0,-45.750751,0,3.8136094,0,12.933963,0
1554005000,-19.109909,0,-45.40136,0,3.59077,0,12.718373,0
1559500000,-19.139198,0,-45.374645,0,3.5481229,0,12.683022,0
1564995000,-19.130922,0,-46.23922,0,3.9886885,0,13.136484,0
1570490000,-19.089453,0,-47.046574,0,4.4338346,0,13.594814,0
1575985000,-19.060719,0,-46.200695,0,4.039628,0,13.20717,0
1581480000,-19.083559,0,-45.301128,0,3.5670047,0,12.740653,0
1586975000,-19.122623,0,-44.92429,0,3.3395216,0,12.514482,0
1592470000,-19.139883,0,-45.299648,0,3.5099392,0,12.684597,0
1597965000,-19.125359,0,-46.614109,0,4.1816959,0,13.360606,0
1603460000,-19.092876,0,-46.978447,0,4.3963485,0,13.576642,0
1608955000,-19.090637,0,-45.840073,0,3.8294003,0,13.0074,0
1614450000,-19.126238,0,-45.10722,0,3.4273734,0,12.60673,0
1619945000,-19.153345,0,-45.096424,0,3.3948674,0,12.573238,0
1625440000,-19.156145,0,-45.875359,0,3.7815347,0,12.963375,0
1630935000,-19.139328,0,-47.269749,0,4.4955449,0,13.686948,0
1636430000,-19.124363,0,-46.995258,0,4.3732672,0,13.571152,0
1641925000,-19.143972,0,-45.8661,0,3.789077,0,12.989706,0
1647420000,-19.176592,0,-45.311554,0,3.4791856,0,12.681885,0
1652915000,-19.185892,0,-45.478897,0,3.5535562,0,12.754185,0
1658410000,-19.16926,0,-46.296772,0,3.979126,0,13.180251,0
1663905000,-19.147753,0,-47.006336,0,4.3554153,0,13.562064,0
1669400000,-19.149166,0,-46.476173,0,4.0889206,0,13.299212,0
1674895000,-19.186808,0,-45.634163,0,3.6302729,0,12.846085,0
1680390000,-19.230185,0,-45.355179,0,3.4474049,0,12.671445,0
1685885000,-19.248856,0,-45.807308,0,3.6547976,0,12.887303,0
1691380000,-19.240021,0,-46.596039,0,4.0579982,0,13.301604,0
1696875000,-19.220453,0,-46.992485,0,4.2757893,0,13.534262,0
1702370000,-19.213186,0,-46.434471,0,4.0040493,0,13.273929,0
1707865000,-19.229488,0,-45.618221,0,3.5796227,0,12.857846,0
1713360000,-19.258303,0,-45.359791,0,3.4215922,0,12.705687,0
1718855000,-19.27516,0,-45.79987,0,3.6247747,0,12.909673,0
1724350000,-19.270613,0,-46.627182,0,4.0429788,0,13.325815,0
1729845000,-19.257818,0,-47.065022,0,4.2746925,0,13.557331,0
1735340000,-19.260063,0,-46.534393,0,4.0071335,0,13.29097,0
1740835000,-19.282553,0,-45.687237,0,3.5610659,0,12.846513,0
1746330000,-19.311867,0,-45.362827,0,3.3695462,0,12.659772,0
1751825000,-19.323931,0,-45.904213,0,3.628176,0,12.927069,0
1757320000,-19.308882,0,-46.768951,0,4.0755925,0,13.384522,0
1762815000,-19.293709,0,-46.879131,0,4.1458578,0,13.463084,0
1768310000,-19.308329,0,-46.343861,0,3.8636026,0,13.188894,0
1773805000,-19.34343,0,-45.671173,0,3.4921556,0,12.819263,0
1779300000,-19.373713,0,-45.475136,0,3.3638554,0,12.68923,0
1784795000,-19.375492,0,-46.389782,0,3.8193984,0,13.145641,0
1790290000,-19.344179,0,-47.134628,0,4.223135,0,13.545234,0
1795785000,-19.322964,0,-46.787273,0,4.070673,0,13.389731,0
1801280000,-19.335573,0,-46.151539,0,3.7401962,0,13.060612,0
1806775000,-19.363024,0,-45.539467,0,3.4067097,0,12.724199,0
1812270000,-19.388714,0,-45.764648,0,3.4936099,0,12.813454,0
1817765000,-19.395094,0,-46.851322,0,4.0305681,0,13.36421,0
1823260000,-19.388954,0,-47.206501,0,4.2142949,0,13.56216,0
1828755000,-19.40592,0,-46.753662,0,3.9709115,0,13.336217,0
1834250000,-19.442768,0,-46.194271,0,3.6543674,0,13.039148,0
1839745000,-19.470087,0,-45.768921,0,3.4143739,0,12.811091,0
1845240000,-19.475687,0,-46.167629,0,3.6081266,0,13.014838,0
1850735000,-19.454691,0,-47.01078,0,4.0507007,0,13.464837,0
1856230000,-19.430531,0,-47.052242,0,4.0955896,0,13.508819,0
1861725000,-19.430511,0,-46.516136,0,3.8275564,0,13.235414,0
1867220000,-19.439474,0,-46.048489,0,3.5847692,0,12.984091,0
1872715000,-19.43445,0,-45.779629,0,3.4553635,0,12.839126,0
1878210000,-19.421461,0,-46.160763,0,3.6589186,0,13.032301,0
1883705000,-19.399616,0,-46.714481,0,3.9576242,0,13.326507,0
1889200000,-19.385612,0,-46.373322,0,3.8010499,0,13.163653,0
1894695000,-19.399879,0,-46.067322,0,3.6337819,0,12.995495,0
1900190000,-19.415667,0,-45.907078,0,3.5378733,0,12.899036,0
1905685000,-19.415787,0,-45.816151,0,3.4922891,0,12.848759,0
1911180000,-19.407175,0,-46.380802,0,3.7832274,0,13.143228,0
1916675000,-19.388378,0,-46.904137,0,4.0636897,0,13.428935,0
1922170000,-19.378813,0,-46.60733,0,3.9248521,0,13.294261,0
1927665000,-19.392511,0,-46.358067,0,3.7865224,0,13.161578,0
1933160000,-19.406971,0,-46.351669,0,3.7688625,0,13.147415,0
1938655000,-19.413012,0,-46.22834,0,3.7011578,0,13.080446,0
1944150000,-19.415749,0,-46.716553,0,3.9425302,0,13.33065,0
1949645000,-19.411526,0,-46.953655,0,4.0653028,0,13.462862,0
1955140000,-19.413605,0,-46.626507,0,3.8996489,0,13.305007,0
1960635000,-19.431398,0,-46.565109,0,3.8511555,0,13.269085,0
1966130000,-19.442621,0,-46.50386,0,3.8093073,0,13.237427,0
1971625000,-19.44412,0,-46.326046,0,3.7189021,0,13.154068,0
1977120000,-19.444063,0,-46.650417,0,3.8811467,0,13.327675,0
1982615000,-19.440201,0,-46.626438,0,3.8730178,0,13.324597,0
1988110000,-19.450142,0,-46.390274,0,3.7449944,0,13.201255,0
1993605000,-19.472179,0,-46.546291,0,3.8009658,0,13.265004,0
1999100000,-19.476122,0,-46.314663,0,3.6812093,0,13.149897,0
2004595000,-19.488861,0,-46.226791,0,3.6245356,0,13.095945,0
2010090000,-19.475222,0,-46.642033,0,3.8457944,0,13.320691,0
2015585000,-19.460848,0,-46.410454,0,3.7443788,0,13.220166,0
2021080000,-19.452402,0,-46.207554,0,3.6513753,0,13.125217,0
2026575000,-19.448086,0,-46.33614,0,3.7199833,0,13.193682,0
2032070000,-19.442415,0,-46.179401,0,3.6472859,0,13.115309,0
2037565000,-19.442593,0,-46.093601,0,3.604207,0,13.067163,0
2043060000,-19.440628,0,-46.269127,0,3.6939356,0,13.155705,0
2048555000,-19.432861,0,-46.146351,0,3.6403146,0,13.098966,0
2054050000,-19.43289,0,-46.258228,0,3.696224,0,13.158325,0
2059545000,-19.439564,0,-46.326309,0,3.723592,0,13.193139,0
2065040000,-19.454229,0,-46.100651,0,3.5960948,0,13.07151,0
2070535000,-19.484095,0,-46.142754,0,3.5872822,0,13.07326,0
2076030000,-19.503757,0,-46.293633,0,3.6430583,0,13.139648,0
2081525000,-19.507275,0,-46.326397,0,3.6559241,0,13.159421,0
2087020000,-19.504749,0,-46.60434,0,3.7974207,0,13.307443,0
2092515000,-19.497595,0,-46.70229,0,3.8535511,0,13.366682,0
2098010000,-19.497814,0,-46.406662,0,3.7055159,0,13.21493,0
2103505000,-19.509869,0,-46.419064,0,3.699662,0,13.205864,0
2109000000,-19.509619,0,-46.607643,0,3.7942028,0,13.297091,0
2114495000,-19.502409,0,-46.741402,0,3.8682914,0,13.371078,0
2119990000,-19.504999,0,-46.907856,0,3.9489293,0,13.459731,0
2125485000,-19.523968,0,-46.674175,0,3.8131204,0,13.338178,0
2130980000,-19.566975,0,-46.1287,0,3.4973752,0,13.038703,0
2136475000,-19.618507,0,-46.116566,0,3.4397771,0,13.003105,0
2141970000,-19.639935,0,-46.285378,0,3.5027542,0,13.085544,0
2147465000,-19.628948,0,-46.465721,0,3.6039124,0,13.200962,0
2152960000,-19.60503,0,-46.748905,0,3.7694218,0,13.377511,0
2158455000,-19.582394,0,-46.526184,0,3.6806977,0,13.28924,0
2163950000,-19.579151,0,-46.085289,0,3.4634933,0,13.060517,0
2169445000,-19.590443,0,-46.21468,0,3.5168979,0,13.098017,0
2174940000,-19.585348,0,-46.531052,0,3.6801777,0,13.24133,0
2180435000,-19.565083,0,-46.673126,0,3.7714801,0,13.315887,0
2185930000,-19.548746,0,-46.868801,0,3.8856537,0,13.424298,0
2191425000,-19.543495,0,-46.559528,0,3.736268,0,13.277467,0
2196920000,-19.561918,0,-45.860477,0,3.3683197,0,12.919294,0
2202415000,-19.601162,0,-45.964767,0,3.3812208,0,12.954124,0
2207910000,-19.628185,0,-46.255005,0,3.4993167,0,13.099015,0
2213405000,-19.641071,0,-46.443966,0,3.5809104,0,13.20699,0
2218900000,-19.652777,0,-46.757053,0,3.7257507,0,13.381018,0
2224395000,-19.655334,0,-46.63681,0,3.6630716,0,13.337431,0
2229890000,-19.654343,0,-46.194901,0,3.4431076,0,13.120485,0
2235385000,-19.656752,0,-46.274178,0,3.4803362,0,13.154002,0
2240880000,-19.64385,0,-46.451065,0,3.581682,0,13.242908,0
2246375000,-19.622322,0,-46.310886,0,3.5331192,0,13.173956,0
2251870000,-19.610966,0,-46.375736,0,3.5769026,0,13.205178,0
2257365000,-19.602478,0,-46.385647,0,3.5903451,0,13.209522,0
2262860000,-19.601471,0,-45.865181,0,3.3311195,0,12.943278,0
2268355000,-19.620108,0,-46.02404,0,3.391912,0,13.011449,0
2273850000,-19.642557,0,-46.251183,0,3.4830339,0,13.118252,0
2279345000,-19.659214,0,-46.11507,0,3.3983221,0,13.051188,0
2284840000,-19.6761,0,-46.374722,0,3.51126,0,13.188139,0
2290335000,-19.676897,0,-46.699799,0,3.6730027,0,13.370672,0
2295830000,-19.661358,0,-46.334316,0,3.5058007,0,13.211815,0
2301325000,-19.654861,0,-46.241287,0,3.4657819,0,13.174175,0
2306820000,-19.657396,0,-46.229408,0,3.4573081,0,13.162946,0
2312315000,-19.656767,0,-45.94384,0,3.3151524,0,13.00507,0
2317810000,-19.662077,0,-46.070576,0,3.3732116,0,13.049938,0
2323305000,-19.659605,0,-46.515141,0,3.597966,0,13.266825,0
2328800000,-19.648491,0,-46.310329,0,3.5066755,0,13.169222,0
2334295000,-19.65592,0,-46.114712,0,3.4014356,0,13.070969,0
2339790000,-19.676279,0,-46.243805,0,3.4456232,0,13.133534,0
2345285000,-19.693192,0,-45.934162,0,3.27389,0,12.979875,0
2350780000,-19.712673,0,-46.119801,0,3.3472266,0,13.077411,0
2356275000,-19.724661,0,-46.507862,0,3.5292706,0,13.287306,0
2361770000,-19.7267,0,-46.275822,0,3.4112122,0,13.185557,0
2367265000,-19.739384,0,-46.082699,0,3.301965,0,13.085911,0
2372760000,-19.754274,0,-46.250572,0,3.3710115,0,13.158711,0
2378255000,-19.755371,0,-46.027187,0,3.2582235,0,13.036664,0
2383750000,-19.7486,0,-46.100639,0,3.301719,0,13.069775,0
2389245000,-19.735746,0,-46.287621,0,3.4080639,0,13.168931,0
2394740000,-19.720547,0,-46.132729,0,3.3458159,0,13.099745,0
2400235000,-19.71483,0,-45.923347,0,3.2468436,0,12.997282,0
2405730000,-19.71674,0,-45.998493,0,3.282506,0,13.03983,0
2411225000,-19.718569,0,-46.074844,0,3.3188534,0,13.087609,0
2416720000,-19.721521,0,-45.961849,0,3.2594018,0,13.043285,0
2422215000,-19.735531,0,-46.097996,0,3.3134677,0,13.116818,0
2427710000,-19.755756,0,-46.215256,0,3.3518729,0,13.172282,0
2433205000,-19.774721,0,-46.04549,0,3.248024,0,13.07751,0
2438700000,-19.795912,0,-46.159142,0,3.2836587,0,13.122949,0
2444195000,-19.807083,0,-46.399269,0,3.3925529,0,13.240525,0
2449690000,-19.811983,0,-46.041851,0,3.2089436,0,13.059127,0
2455185000,-19.826797,0,-46.013374,0,3.1798885,0,13.036985,0
2460680000,-19.836788,0,-46.100979,0,3.2137012,0,13.075756,0
2466175000,-19.837168,0,-45.9464,0,3.1360335,0,13.001035,0
2471670000,-19.839432,0,-46.093746,0,3.2074399,0,13.083701,0
2477165000,-19.842394,0,-46.223347,0,3.2692797,0,13.159665,0
2482660000,-19.84841,0,-45.90131,0,3.1022458,0,12.997611,0
2488155000,-19.867079,0,-45.904495,0,3.0851691,0,12.985942,0
2493650000,-19.876589,0,-46.28141,0,3.2641177,0,13.167886,0
2499145000,-19.864363,0,-46.310841,0,3.2910588,0,13.190714,0
2504640000,-19.846806,0,-46.233219,0,3.2698045,0,13.167708,0
2510135000,-19.839838,0,-46.143082,0,3.2317014,0,13.132819,0
2515630000,-19.842787,0,-45.510635,0,2.9125311,0,12.80902,0
2521125000,-19.863226,0,-45.26749,0,2.770519,0,12.665683,0
2526620000,-19.872181,0,-45.768059,0,3.0118487,0,12.911227,0
2532115000,-19.857355,0,-46.09581,0,3.1905491,0,13.094372,0
2537610000,-19.846306,0,-46.262806,0,3.2850983,0,13.200084,0
2543105000,-19.861069,0,-46.271954,0,3.2749081,0,13.209865,0
2548600000,-19.896566,0,-45.839245,0,3.0230565,0,12.972139,0
2554095000,-19.945023,0,-45.648552,0,2.8792536,0,12.841994,0
2559590000,-19.975266,0,-46.237213,0,3.1433411,0,13.123255,0
2565085000,-19.964157,0,-46.568935,0,3.320312,0,13.309756,0
2570580000,-19.938389,0,-46.468361,0,3.2957902,0,13.288537,0
2576075000,-19.930943,0,-46.264244,0,3.2011793,0,13.198483,0
2581570000,-19.944969,0,-45.707806,0,2.9089346,0,12.90422,0
2587065000,-19.976227,0,-45.466179,0,2.7568643,0,12.748858,0
2592560000,-20.000875,0,-45.942783,0,2.970515,0,12.970669,0
2598055000,-19.997749,0,-46.413994,0,3.2092462,0,13.220056,0
2603550000,-19.989412,0,-46.136219,0,3.0786974,0,13.09859,0
2609045000,-20.004667,0,-46.051327,0,3.0209959,0,13.059456,0
2614540000,-20.029942,0,-45.741997,0,2.841058,0,12.890901,0
2620035000,-20.049911,0,-45.470745,0,2.6854608,0,12.740858,0
2625530000,-20.047247,0,-46.028336,0,2.9669199,0,13.032546,0
2631025000,-20.015972,0,-46.39513,0,3.1815929,0,13.255476,0
2636520000,-19.992683,0,-45.990299,0,3.0024681,0,13.077962,0
2642015000,-20.011967,0,-45.697094,0,2.8365803,0,12.916336,0
2647510000,-20.059772,0,-45.418797,0,2.6496258,0,12.730072,0
2653005000,-20.102028,0,-45.352791,0,2.5743673,0,12.649769,0
2658500000,-20.112404,0,-45.828899,0,2.8020465,0,12.881427,0
2663995000,-20.078604,0,-46.31411,0,3.0784514,0,13.166525,0
2669490000,-20.034698,0,-45.789436,0,2.860018,0,12.951719,0
2674985000,-20.026997,0,-45.346031,0,2.646018,0,12.744474,0
2680480000,-20.050968,0,-45.200115,0,2.5490897,0,12.651012,0
2685975000,-20.077751,0,-45.210258,0,2.5273781,0,12.622714,0
2691470000,-20.083729,0,-45.775242,0,2.8038917,0,12.895292,0
2696965000,-20.057333,0,-46.476933,0,3.1811335,0,13.274982,0
2702460000,-20.023222,0,-45.997845,0,2.9757006,0,13.065272,0
2707955000,-20.02952,0,-45.426632,0,2.6837962,0,12.773239,0
2713450000,-20.07164,0,-45.335335,0,2.5960269,0,12.691568,0
2718945000,-20.115131,0,-45.402451,0,2.5860934,0,12.688419,0
2724440000,-20.137285,0,-45.955399,0,2.8404143,0,12.963539,0
2729935000,-20.127041,0,-46.66708,0,3.2064993,0,13.360974,0
2735430000,-20.106239,0,-46.255611,0,3.0215664,0,13.203688,0
2740925000,-20.124615,0,-45.475807,0,2.6132884,0,12.821379,0
2746420000,-20.180571,0,-45.186398,0,2.4126282,0,12.645478,0
2751915000,-20.229927,0,-45.19949,0,2.369818,0,12.613352,0
2757410000,-20.246634,0,-45.598038,0,2.5523858,0,12.803271,0
2762905000,-20.220245,0,-46.239334,0,2.899421,0,13.158515,0
2768400000,-20.177637,0,-45.88155,0,2.7631369,0,13.020536,0
2773895000,-20.178171,0,-45.152813,0,2.3982348,0,12.650948,0
2779390000,-20.224916,0,-44.943485,0,2.2468262,0,12.497089,0
2784885000,-20.275436,0,-44.926052,0,2.1875904,0,12.434048,0
2790380000,-20.299131,0,-45.307365,0,2.3545516,0,12.598063,0
2795875000,-20.277493,0,-45.901112,0,2.6730642,0,12.921926,0
2801370000,-20.224693,0,-45.867821,0,2.7092175,0,12.960379,0
2806865000,-20.188915,0,-45.161293,0,2.3917315,0,12.640193,0
2812360000,-20.187172,0,-44.822315,0,2.2239852,0,12.472212,0
2817855000,-20.195478,0,-44.749985,0,2.1795127,0,12.421139,0
2823350000,-20.197958,0,-44.928955,0,2.2665203,0,12.493946,0
2828845000,-20.190317,0,-45.429031,0,2.5241985,0,12.741798,0
2834340000,-20.173868,0,-45.529602,0,2.5909317,0,12.798232,0
2839835000,-20.175735,0,-45.027901,0,2.3382149,0,12.539805,0
2845330000,-20.20083,0,-44.92889,0,2.2636163,0,12.475241,0
2850825000,-20.225342,0,-45.089764,0,2.3195388,0,12.55209,0
2856320000,-20.247372,0,-45.241444,0,2.3733501,0,12.63278,0
2861815000,-20.27527,0,-45.638577,0,2.5440176,0,12.845672,0
2867310000,-20.303099,0,-45.795219,0,2.5945117,0,12.941697,0
2872805000,-20.336304,0,-45.482758,0,2.4050756,0,12.791519,0
2878300000,-20.376234,0,-45.40192,0,2.3247244,0,12.747549,0
2883795000,-20.403511,0,-45.350285,0,2.2716315,0,12.720006,0
2889290000,-20.413948,0,-45.102425,0,2.1372638,0,12.588223,0
2894785000,-20.417452,0,-45.133881,0,2.1494896,0,12.588813,0
2900280000,-20.39707,0,-45.217979,0,2.21192,0,12.627796,0
2905775000,-20.356354,0,-45.092278,0,2.1897867,0,12.566517,0
2911270000,-20.314789,0,-44.936054,0,2.1532393,0,12.493188,0
2916765000,-20.276424,0,-44.83588,0,2.1415157,0,12.44978,0
2922260000,-20.252079,0,-44.531765,0,2.0138021,0,12.292337,0
2927755000,-20.252005,0,-44.521458,0,2.0087256,0,12.273831,0
2933250000,-20.252342,0,-44.908447,0,2.2018809,0,12.469687,0
2938745000,-20.240196,0,-45.088818,0,2.304213,0,12.578925,0
2944240000,-20.237892,0,-45.061371,0,2.2927926,0,12.580701,0
2949735000,-20.255322,0,-45.129444,0,2.3094006,0,12.616259,0
2955230000,-20.293097,0,-44.982372,0,2.1980889,0,12.523165,0
2960725000,-20.343809,0,-45.142014,0,2.2271962,0,12.57342,0
2966220000,-20.377192,0,-45.572308,0,2.4089622,0,12.779654,0
2971715000,-20.382523,0,-45.515804,0,2.3753808,0,12.767301,0
2977210000,-20.392622,0,-45.119621,0,2.1671896,0,12.58091,0
2982705000,-20.420603,0,-44.847702,0,2.0032492,0,12.443225,0
2988200000,-20.455099,0,-44.620144,0,1.8549709,0,12.313653,0
2993695000,-20.490103,0,-44.697186,0,1.8584886,0,12.334119,0
2999190000,-20.505756,0,-45.206318,0,2.0974016,0,12.59157,0
3004685000,-20.495476,0,-45.227364,0,2.1182055,0,12.623862,0
3010180000,-20.485851,0,-44.896896,0,1.9625981,0,12.469321,0
3015675000,-20.485237,0,-44.754299,0,1.8919123,0,12.394247,0
3021170000,-20.474428,0,-44.642521,0,1.8468341,0,12.328546,0
3026665000,-20.451439,0,-44.611084,0,1.8541036,0,12.30286,0
3032160000,-20.418522,0,-44.811378,0,1.9871674,0,12.398105,0
3037655000,-20.376787,0,-44.836483,0,2.0414543,0,12.412548,0
3043150000,-20.349543,0,-44.56171,0,1.9313115,0,12.266411,0
3048645000,-20.333529,0,-44.540276,0,1.9366095,0,12.248982,0
3054140000,-20.30611,0,-44.650463,0,2.0191214,0,12.322004,0
3059635000,-20.2838,0,-44.479836,0,1.9561173,0,12.260324,0
3065130000,-20.29661,0,-44.539875,0,1.9733274,0,12.296484,0
3070625000,-20.341166,0,-44.661526,0,1.9895979,0,12.340578,0
3076120000,-20.404005,0,-44.805038,0,1.9985145,0,12.380184,0
3081615000,-20.452059,0,-45.254211,0,2.1750464,0,12.589764,0
3087110000,-20.455637,0,-45.561306,0,2.3250167,0,12.770664,0
3092605000,-20.440327,0,-45.149059,0,2.1342046,0,12.600028,0
3098100000,-20.453913,0,-44.797428,0,1.9448022,0,12.425438,0
